"","PC1","PC2","PC3","PC4"
"Corythaeola_cristata",4.19884016934051,0.993959291126356,-0.489490342783433,-2.15043775486673
"Corythaixoides_concolor",-0.824855040368674,-3.30961698940972,-1.22212986027425,-0.13835687815693
"Tauraco_erythrolophus",1.89022722871742,-0.1426730423941,0.375537676565058,-1.37899574141937
"Phaethon_lepturus",0.294306029077731,-1.95015848749227,-2.35190396232402,1.01849001967677
"Pluvianellus_socialis",-2.38826217373497,-3.85694463125973,0.389087221447888,-1.30264819154121
"Chionis_minor",1.90510162334747,-1.82365466114377,-2.54893992341943,-0.472494169284366
"Burhinus_bistriatus",1.43781422489661,1.64247924439106,-1.48025777491887,-0.468171257227422
"Ibidorhyncha_struthersii",2.18040657644669,-0.924655057168143,-1.89250199790437,0.454489845927153
"Himantopus_himantopus",-0.661490096045783,-0.661753239630176,-1.32727604863108,0.849109743719553
"Charadrius_vociferus",1.11972724135407,-0.718838705876349,-0.520272784091771,-0.196780965910361
"Rostratula_benghalensis",-1.97713301605619,-0.207390209465839,0.0509256251482958,0.175110191605244
"Jacana_jacana",-0.376130376103792,-0.536265107911714,-1.62073788583106,1.07017254843976
"Thinocorus_orbignyianus",0.447400228102386,1.14428337160589,0.0123777358507112,1.41520153870792
"Arenaria_interpres",4.25033573432732,-0.240625825486082,-0.512807675117701,-0.591720604079037
"Philomachus_pugnax",-0.941544860636124,0.78646727277553,-1.00092690852636,1.15731273438487
"Limosa_lapponica",0.883002962352539,-0.0369606091919559,-0.961953416063574,0.695181415731781
"Dromas_ardeola",1.04104320547882,-0.0533848184748725,-1.06179524511996,1.20795817000757
"Rhinoptilus_africanus",-0.901218366412668,0.37714603200527,-1.05281887659092,1.04583049173338
"Glareola_pratincola",2.64329339479273,0.130735108438925,-1.12292428007752,1.20945503973328
"Rynchops_niger",1.86683328172936,-2.46761236609415,-1.70107875269113,-0.684436289073961
"Larus_maculipennis",-0.838948977582895,-1.54210923290401,-1.16435586159554,0.443499902795423
"Larus_argentatus",0.880633412961982,-0.265768203215389,-0.873740205561878,-0.133972601003591
"Rissa_tridactyla",3.42721733892923,-1.70590882494232,-0.247968462357619,-0.640346266916076
"Phaetusa_simplex",-1.29361319811679,-1.83016275343244,-0.698932552556685,0.0618325818823955
"Stercorarius_parasiticus",5.5155262797291,-3.65333749461589,-1.90240613498206,-4.44527470684454
"Cepphus_grylle",-2.0969494317456,-0.880348431152612,0.159008878014284,-0.125003980556475
"Uria_lomvia",-0.0742015612635386,-0.616223294193822,-0.906053651315095,-0.54600627333024
"Uria_aalge",3.44395796879738,-0.353413142501402,-0.683318928567013,0.00725414940957114
"Alca_torda",-0.79418650764477,-2.48596117424209,-1.2339003492496,0.156161222644848
"Turnix_velox",-2.98344474708942,0.320421620048814,1.10948635343411,-0.280170936218756
"Phoenicopterus_ruber",1.156439630195,0.413173691443729,-0.742241111135372,1.61593801723325
"Podilymbus_podiceps",3.4240267130025,-0.154173224925224,1.18712128786144,-1.08076689565737
"Podiceps_cristatus",0.396851370204784,-1.30521538677274,-0.302147425472052,0.656928924303438
"Mesitornis_unicolor",2.4822755312408,-0.483011709055267,-0.217699014170175,-1.17337758969007
"Heliornis_fulica",0.237230593488863,0.272800997172286,-0.690892385989935,-0.0274515580631484
"Porzana_atra",3.32956800143193,-1.10789965758708,-2.94303230933886,-1.18417174125682
"Aramus_guarauna",3.45213847938231,-1.44300577676152,0.38890250770693,-0.220429184792372
"Grus_americana",1.31240388920758,0.111572434268283,0.026324332297356,1.11798637573213
"Balearica_regulorum",0.216561414431422,-0.602372385300425,-0.888789364253255,0.539888504399361
"Psophia_crepitans",1.81440434563453,1.90472166208409,0.374001574612862,-1.19027232575668
"Eupodotis_ruficrista",5.20221499487011,-0.399015288897961,-1.32646433218498,-1.0778453148861
"Cuculus_canorus",0.142216109694802,0.822918564901681,0.321660007420432,1.11623238871042
"Ceuthmochares_aereus",4.49903019617627,-1.28838126905688,-1.47073585074468,-1.66532861762104
"Piaya_cayana",1.18652361137009,-0.683130107263724,-0.967703666791757,-1.93521437389624
"Centropus_unirufus",1.10166754476401,-0.461877321793888,-1.94849902694714,-0.059598509671371
"Centropus_bengalensis",-0.115575099786375,1.32105981138935,-0.579176467191437,-0.333056076382003
"Crotophaga_sulcirostris",1.91226594559674,-1.97528575674841,-3.55033183292614,1.19102515449925
"Geococcyx_californianus",0.213661096074458,0.179841550320005,0.802727382284514,-0.478137514494958
"Eurypyga_helias",-3.02462187196381,-0.806763585444086,1.12477019195576,-0.68272541348642
"Rhynochetos_jubatus",1.89555707796455,-0.275123913088058,-0.0198026804469392,-0.752488331058235
"Cariama_cristata",1.12329863808558,-0.28000544128564,-1.32092651148093,-1.09991081153399
"Chunga_burmeisteri",1.48203380779324,0.0972670112949193,-0.274268437466583,-0.129130849805339
"Falco_peregrinus",1.02984895016028,-0.120451375709815,-0.565715048659147,-1.45800523648343
"Herpetotheres_cachinnans",-0.756306610931156,-0.55054991292314,-0.989422908199407,0.418234390319503
"Sapayoa_aenigma",3.27173106363781,0.576590855758417,-2.41802336704969,-0.612470893488597
"Calyptomena_viridis",2.68623195064247,0.301859622301069,-0.0672907690334168,0.379532963741855
"Smithornis_capensis",2.38064899044774,2.67802446632817,-1.86460901858558,-0.514560584971311
"Pitta_sordida",0.280439952672535,-0.644989915092559,-1.40205808004354,-0.11410528846568
"Serilophus_lunatus",0.905583108047129,-0.242637116008386,-0.497572656644451,1.23929873961272
"Neodrepanis_coruscans",2.12297421255294,-0.845754747560835,-2.14779747524616,-1.05118717409215
"Oxyruncus_cristatus",-2.37042445651986,-5.62078476020153,0.327512467983034,-1.88092922021694
"Tachuris_rubrigastra",3.69344540881429,-1.06753003894875,-0.241392788879325,0.054785321202572
"Mionectes_macconnelli",3.8926220740963,-1.77654503912898,0.29973285045522,0.418655908275938
"Neopipo_cinnamomea",3.82697644465268,-1.9565835783598,1.67534838649319,0.206304595856792
"Tyrannus_savana",4.74069358939318,-1.49895342275993,-1.17176806962171,0.0940205013221164
"Piprites_chloris",2.27657276153,0.374704828186984,0.486959346415713,-0.0721722934707303
"Pachyramphus_minor",3.70222350509159,-2.96202529193895,0.0886964324830712,0.372309915503282
"Onychorhynchus_coronatus",-1.44813723968021,-3.12437939308386,-0.569943030683862,-0.467693574375694
"Cephalopterus_ornatus",-3.93464959212285,-0.493632889609584,2.07804158983647,-1.14931441320107
"Manacus_manacus",4.48099547701951,-2.1931382527738,-2.4088101684578,-0.365162196560609
"Lepidothrix_coronata",4.64945030755507,-1.17319385230272,-1.79403902785305,0.803902824644054
"Sakesphorus_luctuosus",2.70392323643865,-0.365273668439522,0.541937321594752,-0.383553634337856
"Hypocnemis_ochrogyna",1.76906683981365,-0.869118400813051,-1.80284490018341,-1.24276621671146
"Rhegmatorhina_hoffmannsi",2.68180083249412,-2.14842754673156,-0.117587895011982,-0.162555986643199
"Furnarius_figulus",2.05824894669053,-1.38373037740713,-1.57639195083202,-0.12156866867902
"Campylorhamphus_procurvoides",3.64585147330489,-0.825127494240709,0.795690467525248,0.688506950171923
"Xiphorhynchus_elegans",4.44887701627778,-0.0634374666584796,-1.18227675040782,-0.194256464280499
"Sclerurus_mexicanus",2.37842906299427,-1.54767301917949,-0.661482823177804,-0.206443345988237
"Formicarius_rufipectus",-0.826142173312203,1.0589617809825,-0.544093511133885,0.336519456405472
"Scytalopus_superciliaris",1.57690550661571,-1.63537365280904,-1.22914314463818,1.19524301059108
"Grallaria_varia",1.14175310293051,2.18236495951326,0.823457157380221,-0.404365664600399
"Menura_novaehollandiae",5.01976125955052,-2.49353499708151,1.2708612196115,0.565552615432736
"Atrichornis_clamosus",5.38260965089479,-3.18109693800865,0.831670997847756,0.378901512485086
"Ptilonorhynchus_violaceus",7.39782080784089,-2.48082396373529,1.53235449802608,-0.874664511925571
"Climacteris_rufus",4.33676320660168,-1.08716966788776,1.36531305810922,0.0157737506631407
"Pardalotus_punctatus",-0.138742110388829,1.46823677961059,-1.24840008501818,0.904790880079366
"Grantiella_picta",2.69263090240466,-1.7874084466993,0.0135330124805023,-0.553730848300207
"Origma_solitaria",1.20003700099346,-2.64817087004517,-1.42405162722083,-0.778161896685994
"Dasyornis_broadbenti",4.25532868697433,-3.08885821085798,-0.0258155420002146,0.544080781010337
"Malurus_elegans",5.95751575302795,-1.91983811240074,0.119497417623729,-0.0370339781942867
"Pomatostomus_ruficeps",4.10351290246931,-1.81292932128268,0.364524928354096,0.677816692395911
"Orthonyx_spaldingii",5.32197937410427,-0.470994411843967,-0.188102835168296,-0.0857465863757962
"Notiomystis_cincta",3.06552311470788,-3.48542551101103,-1.69651920434461,1.17436160671898
"Cnemophilus_loriae",-2.40265814099871,-1.74878764624025,0.455487191933037,-0.607135514479929
"Callaeas_cinereus",4.39225174010263,-2.53027009186797,2.29317294084897,-0.396731548806529
"Melanocharis_versteri",2.45754473178587,-2.02149394057365,-4.03141383586349,1.36824495855011
"Rhagologus_leucostigma",3.99493411783301,-2.555150825313,1.02257113069773,0.688196414833448
"Gymnorhina_tibicen",4.72848030925842,-1.02811676031521,2.08355967843271,1.05702893922206
"Artamus_cinereus",4.40543899721439,-2.07618715819722,-0.943615335922106,-0.0889053405342509
"Machaerirhynchus_nigripectus",4.01248413190439,-2.24146952814595,-0.952268775742062,0.222379288202924
"Platysteira_castanea",-1.43055319380597,-0.431912717408818,-0.522516583815876,0.443170603985502
"Mystacornis_crossleyi",0.107263551158243,-2.05626918617156,0.414511771973213,-0.0868378764142553
"Dryoscopus_gambensis",4.05027389308538,-2.72980125114081,-0.106644618834724,0.577661739752676
"Aleadryas_rufinucha",1.24107760363477,-1.02530289058021,-2.20794962843744,0.0137145697260248
"Coracina_coerulescens",5.07303803923527,-2.77646152211253,0.523735736711249,0.208701286979097
"Falcunculus_frontatus",0.904992538935905,-0.937692479285719,-0.0780354383975874,-1.54320957125913
"Eulacestoma_nigropectus",-1.48161182940999,0.523712403709308,0.742113825883804,0.374404387203747
"Mohoua_ochrocephala",3.32617334114814,-1.08304105084252,-0.122190337342962,0.12544744802835
"Ptilorrhoa_leucosticta",2.53529905026366,2.72701214597979,-1.346524824097,-1.5709948683369
"Psophodes_occidentalis",2.51326802282883,-1.55016326974788,-0.928580735142339,0.74065247818828
"Erpornis_zantholeuca",3.6605146201302,-1.45433369426866,-0.50153862275,1.069642898805
"Vireo_altiloquus",2.89718390170617,-2.49278479903047,-0.777879818762148,1.12756386715411
"Pteruthius_melanotis",3.86634098001323,-0.823405842319192,-1.31074451909955,-0.625292060516906
"Oriolus_oriolus",3.14480941775395,-0.978118329623166,0.28502949626356,1.26908484858388
"Oreocharis_arfaki",1.0809337547755,-2.03812376615735,-0.723594921731209,0.749314572397654
"Ifrita_kowaldi",2.84379540093495,-2.90102388155757,-0.724429637637766,0.413007754207308
"Myiagra_hebetior",2.62486616525165,-0.346764253112918,-0.847972591892064,-0.200226855780536
"Paradisaea_raggiana",1.0686568868613,-0.260925886121819,-0.45007556427115,-1.40813589733196
"Rhipidura_dahli",3.55544364090678,-0.850650731937214,1.45156837952436,0.867166565912708
"Chaetorhynchus_papuensis",4.73177652919718,-1.91088388042216,0.776817068350146,0.60876759109797
"Struthidea_cinerea",3.85855115984281,-2.91510106096075,0.548331984478781,-0.399293417011691
"Lanius_ludovicianus",4.40550086762008,-1.61031233376081,-1.0234656167748,1.44647482572584
"Aphelocoma_coerulescens",-0.547749488481938,-3.58952777064515,-1.51690667324643,-0.0579602625897642
"Corvus_brachyrhynchos",0.491268220763686,-0.668637751136428,-1.20156613259822,-0.71506463579664
"Dicrurus_megarhynchus",2.55093460059865,-1.81227163364246,-0.243588364171742,0.334132262562095
"Pachycephala_philippinensis",1.82901483113481,-1.65571393224176,-0.39428931039457,0.774181276646407
"Daphoenositta_chrysoptera",3.20265924810225,-2.43177581516977,-0.640433375413143,-0.567497186531282
"Panurus_biarmicus",0.133181193128155,-2.82391344457646,-2.2057957871828,0.625339375006478
"Eremophila_alpestris",5.95742963809671,-2.25430980521016,1.04474447241045,1.42324517474422
"Calandrella_cheleensis",7.53634046791852,-1.67935519906925,1.17324537137471,1.5118535047711
"Nicator_chloris",3.86780627518296,-0.956590112536431,0.624337222417,0.520942002883306
"Spelaeornis_formosus",4.471893757028,0.650076525769993,0.757690606677726,-0.134457211943558
"Pomatorhinus_ruficollis",1.54900378992649,-0.164457153770947,0.267647155888202,1.24020898632936
"Illadopsis_cleaveri",1.98796304022092,-2.03012758937644,0.237558461160217,0.750924503972882
"Stachyris_dennistouni",0.119653813392004,-0.355369466173678,-1.22791452171915,-0.118241516855093
"Zosterops_lateralis",5.91884518569388,-1.50394532081283,0.244277815003698,1.21551573950095
"Zosterops_hypoxanthus",4.06555997009386,-1.13604568949922,0.00301748357438802,0.970275697253087
"Hypocryptadius_cinnamomeus",3.1366580914545,-2.2710204013336,-0.08408159434241,0.652554050068722
"Paradoxornis_webbianus",4.02148916096627,-2.20917946425805,0.302072662145732,-0.542654632305095
"Sylvia_atricapilla",6.70320600240988,-3.03639075334001,1.50723498951023,1.08261820093543
"Sylvia_borin",8.07447713191762,-1.77945642758129,0.973488990715052,1.99292834396861
"Cisticola_juncidis",-0.0766345738019311,-2.78620684511968,-1.9868513225251,0.506236542519917
"Pycnonotus_jocosus",3.18392065622649,-1.54258272374616,-0.265375138438709,1.18457153421211
"Pycnonotus_atriceps",4.5497379476449,-1.22543192683998,0.0699891621145186,0.421505562955699
"Cettia_cetti",4.72398999782432,-3.48146022671832,-0.965424424084435,0.0729864172642397
"Cettia_vulcania",1.92395756763685,-2.68013615450375,-0.0368908829729149,0.654388101008538
"Phylloscopus_sibilatrix",5.34320300380289,-2.06800140950506,-1.16355903597901,-0.19538891349207
"Phylloscopus_trochilus",5.89249727469592,-2.65148154458773,0.90763798983501,0.830685119604393
"Aegithalos_caudatus",2.4374293310974,0.359273127078523,-3.25553052443076,0.948071698607737
"Hylia_prasina",-0.68456135962521,0.496128517941143,-0.704946994285561,0.237292086560576
"Erythrocercus_mccallii",3.13061126803256,-1.79636360648702,-3.32319277598102,-0.55484417674366
"Hirundo_rustica",7.78758266876284,-1.21377424993685,-0.15245204554655,1.61798843978664
"Hippolais_icterina",6.549019628373,-2.6593101711864,1.01736425886596,0.815902370047681
"Acrocephalus_arundinaceus",7.31964015885487,-1.50292323285747,1.07565915825901,0.549862286721035
"Oxylabes_madagascariensis",4.56858856466253,-1.96721032970965,0.638996099345546,-0.108557249102943
"Donacobius_atricapilla",1.52936916128175,-1.3736162518031,-1.68725179333602,-1.35262394319505
"Sylvietta_virens",4.40366629482105,-1.69282171390141,0.910464373457109,1.27189071467664
"Pseudopodoces_humilis",3.39719907646393,-2.22769906472858,-0.0909385881581598,-0.0616399917482204
"Parus_major",2.97626307390029,-1.49987225877381,-0.938607024791954,-0.110787756614786
"Parus_atricapillus",1.09551783345845,-0.739340984418725,-0.156731860151278,0.645700492530878
"Anthoscopus_minutus",1.78232152354364,-2.43330797261773,-2.36140958877165,-0.882496259533738
"Rhabdornis_inornatus",4.18996460427966,-2.47546310145041,-0.0805461183267789,0.465386097460781
"Sturnus_vulgaris",5.20050193916914,-3.51500219582307,-0.303612461339445,-0.554123354626602
"Toxostoma_redivivum",4.95975268742962,-2.33025919948857,1.32164285584081,0.523175415914385
"Buphagus_erythrorhynchus",4.22584039390366,-0.305298992196949,-2.02184452103654,-0.0252160682259535
"Turdus_merula",4.56012913189399,-2.72206279385524,0.819640462252674,0.858873412995704
"Catharus_ustulatus",5.00789562536177,-3.52298400458501,-0.0247744014371704,0.950764597483687
"Catharus_fuscescens",2.51164717550355,-2.16789606604892,0.0283175275833189,0.553431705269239
"Erythropygia_coryphaeus",5.3780305272915,-3.1931561149571,0.778393195168197,0.471690254732496
"Oenanthe_oenanthe",5.92206339051075,-2.4573013776994,1.11712250205123,0.933677170150381
"Saxicola_torquatus",6.17097670939943,-2.41303782477499,0.826385240917751,1.61742271731176
"Ficedula_albicollis",4.30659729244716,-3.27169100310921,0.445379130800687,0.817155327122935
"Erithacus_rubecula",6.02345268377802,-2.80334790795185,1.08826430704093,1.252289789269
"Cinclus_mexicanus",6.31626668278643,-1.88367806640509,0.773111692802853,0.392158126461417
"Tichodroma_muraria",2.52553027217124,-2.47878102320204,0.526110292198357,0.636983672819188
"Certhia_brachydactyla",3.78602618434272,-2.04535893836675,0.463762594003134,1.215399083973
"Certhia_familiaris",5.77662988603303,-2.63415681603752,0.839323162713706,0.862935677949263
"Polioptila_caerulea",5.67440862438658,-2.77880484813535,0.12497978946326,0.450059334346332
"Thryothorus_ludovicianus",4.71470051210863,-1.49743779632129,-0.964278365685568,0.184339879251459
"Sitta_europaea",2.13519710685538,-0.867877829148823,-2.20611723991793,-0.973078000094405
"Dulus_dominicus",0.086598444367042,-3.75116410095605,-2.1800162706401,0.286210135516865
"Bombycilla_garrulus",3.46518544784169,-0.0851982568863079,-3.35592815333833,-0.24459855169413
"Phainopepla_nitens",7.0672970798046,-1.27639298429885,0.68449127447514,0.212765490900503
"Regulus_satrapa",4.83351848370019,-2.32449930913759,0.106362243488707,0.367589563880699
"Dicaeum_eximium",-0.860486890166682,0.209199113198016,-1.09924193592438,1.01527012387493
"Nectarinia_aspasia",4.44890233734263,-2.12697530543408,-0.30370420888695,0.845033808243275
"Chloropsis_hardwickii",4.68442262081556,-2.31631318727115,0.288304296720864,0.555650299532707
"Chloropsis_cyanopogon",3.89270777755988,-2.04076353113556,0.171660561000031,0.369414379865101
"Irena_cyanogastra",3.86094220545326,-2.12890845117998,0.733253606360121,0.493228215387421
"Pheucticus_melanocephalus",5.0396613147012,-2.37837124839489,2.1368853938372,0.74920276722138
"Cardinalis_cardinalis",3.82970310590327,-1.82887922891602,-0.740766659612135,-0.305236728850487
"Passerina_amoena",6.06247097786863,-2.58103660750491,0.291146287874994,1.09264318377536
"Rhodinocichla_rosea",2.81454977588645,-1.94501473304902,-0.310621284604961,1.10361648182368
"Geospiza_fortis",2.80155527139645,-2.30618483506622,-1.54864935113273,0.0660424799603148
"Sporophila_hypoxantha",2.1675544027709,-2.12984917569206,-1.22599248938822,-0.603913164765676
"Emberiza_fucata",6.385830581926,-2.70514682648952,0.78465589870814,1.63076764753139
"Junco_hyemalis",6.30479584684884,0.695059414854876,-2.82826445453839,0.768360583845961
"Zonotrichia_albicollis",3.19383829978108,-1.12824885991139,0.943979800034483,0.194523879200178
"Melospiza_melodia",5.75246594903471,-2.59492445872217,0.0666721125457639,0.606054053384261
"Spizella_passerina",4.77338113490045,-0.791998142054875,-4.13173940791395,-0.69696105896984
"Agelaius_phoeniceus",5.54362647417199,-0.890875501482352,-0.383544002239301,0.782746256621409
"Molothrus_ater",4.44792684017677,-4.85784371545081,1.26990594630036,-0.909773880629555
"Quiscalus_mexicanus",3.2720686816178,-2.40270244267731,-0.607299980393171,0.171232370405571
"Dendroica_coronata",4.75321817876415,-1.19649003052919,-0.350644220829796,0.408421212938003
"Dendroica_kirtlandii",5.06872492372456,-1.71692633324353,-0.0660728474758041,1.02294996897496
"Calcarius_ornatus",5.92481338097748,-2.36513917761222,1.08932090470696,1.53042657519267
"Hemignathus_munroi",5.06747010620519,-2.12144540686041,0.879675210304019,1.28244653552788
"Hemignathus_virens",4.23417210698012,-1.38406685870377,-1.37355394887667,0.0444804774454592
"Serinus_canaria",7.65406502458392,-1.625887094092,0.784859436531559,1.31734061468749
"Loxia_curvirostra",4.93052752146188,-1.17301358820963,-0.0705726971487587,0.320401857582494
"Loxia_leucoptera",6.75742068954989,-0.40862471549523,-1.00270191674598,1.03189574455567
"Motacilla_alba",5.78265183058988,-2.33139313537705,0.170493278477505,0.802559486973756
"Passer_domesticus",-0.248942131976496,-3.11477706272592,-1.8158199607846,0.288267899430315
"Peucedramus_taeniatus",2.7327898747757,-1.36102667314461,-1.33643296116793,0.135540842169718
"Prunella_fulvescens",5.81289635099692,-1.87300783823272,-0.0957762518609451,0.979352536751616
"Prunella_himalayana",7.82706992347548,-1.71420626835588,0.745719005192538,0.784210507124477
"Ploceus_nigricollis",5.10989225563824,-2.56899937111706,-0.583640985578837,0.856517839979887
"Vidua_macroura",5.42572129328754,-3.07271594481605,0.98394564206078,0.934417946742168
"Vidua_chalybeata",6.54169798521445,-2.35806005823328,0.356404001075794,1.28169440579334
"Modulatrix_orostruthus",4.19892960710875,-0.811175326224857,1.16696779278571,1.18962893671749
"Promerops_cafer",5.10772593872083,-2.15129429009269,0.73039554784803,0.485155561093076
"Urocynchramus_pylzowi",6.18928334671518,-2.09249906501568,1.47315831550988,1.45614121766934
"Drymodes_brunneopygia",2.01821514909056,-2.11544232500471,-0.808453243585544,0.897930385959389
"Chaetops_frenatus",2.44721420524736,-1.57603375109057,-1.0374176178635,-0.801410154502329
"Acanthisitta_chloris",-0.450490647308071,-1.57588651488794,-1.56883604652171,0.676052476681031
"Melopsittacus_undulatus",4.23784540071415,-0.306098645971204,-0.622914185360444,2.16235515432087
"Agapornis_roseicollis",4.79776614993169,-2.17470821491864,0.0209898601995522,0.471106673615305
"Amazona_guildingii",4.71067306566677,-2.2020884138081,0.449060776421862,-0.034741757410404
"Cacatua_roseicapilla",1.73545229795328,-1.45855924272111,-1.38957834520113,1.35385679923007
"Probosciger_aterrimus",2.67812737673142,-2.68391141993613,0.0488251100764535,0.802518151483737
"Nestor_notabilis",0.407439907947339,-2.10222042859573,-0.0253159775947834,0.305131403964854
"Nyctibius_bracteatus",1.58487485261249,1.68094930847565,-1.29037869528793,-0.953053693263304
"Nyctibius_grandis",-2.74504447478893,-2.4568922833509,0.793990367109878,-1.05870607412085
"Podargus_strigoides",0.610048184793017,1.90337452910496,0.202268280495126,-2.30944970956632
"Batrachostomus_septimus",0.19680099920234,0.111515673238583,-1.29668755098356,0.0862186195714958
"Chaetura_pelagica",3.39361830106321,-1.21938157720281,-3.19273093678592,-0.869718410300581
"Hemiprocne_comata",2.53840636806295,-2.80597281759322,-1.78131509120569,-0.332124728622088
"Oreotrochilus_melanogaster",5.4205079675972,-2.82631154017356,-1.926435910038,-0.488964973997835
"Calypte_anna",5.20178950287062,-1.91100579281469,-0.539054295733873,0.76954556649757
