"","PC1","PC2","PC3","PC4"
"Pteruthius_melanotis",0.795927008438848,1.65850142008914,-0.458037238529972,0.036486475276885
"Oriolus_oriolus",-5.59492001357675,0.692774881479531,-0.137541559664565,0.299834081150024
"Oreocharis_arfaki",0.632631605563347,1.06717434687253,-0.523900071087901,0.0699052701300548
"Ifrita_kowaldi",-1.57021145470277,0.50051853125492,-0.482980401444908,0.319773688976791
"Myiagra_hebetior",-2.08285302575088,0.595575636516369,0.438966299415289,0.320792588172146
"Paradisaea_raggiana",-7.78087741960053,0.5269543959283,-0.243653933881589,0.585221952447684
"Rhipidura_dahli",0.285349366082952,1.22473117715685,0.535933398967765,0.0689609392498265
"Chaetorhynchus_papuensis",-3.28941156244552,1.22901407536429,-1.09263302490196,-0.132614196768428
"Struthidea_cinerea",-5.35106559344207,2.04691523607527,-1.07512306684832,-0.0298300038454291
"Lanius_ludovicianus",-4.18911762450596,1.52092234656296,-1.28963485232071,0.0946140118881066
"Aphelocoma_coerulescens",-5.94025642426714,1.03295115590194,-0.196303430364017,0.1428000143887
"Corvus_brachyrhynchos",-10.2147657333105,1.15267178581125,-0.385190907720051,0.307335259401933
"Dicrurus_megarhynchus",-8.06758648292892,1.14413123141903,-0.158729842359185,0.241059913097313
"Pachycephala_philippinensis",-2.08993764542913,0.685721432883267,-0.559418837872795,0.401806705617227
"Daphoenositta_chrysoptera",0.234809184475962,-0.658108565067992,-0.920550785784771,0.671223759354315
"Panurus_biarmicus",1.43020409539878,1.28553744211075,-0.403381636732259,0.542785694629148
"Eremophila_alpestris",-1.07677243391039,1.00608691176222,-0.571035101384719,0.64918799822525
"Calandrella_cheleensis",-0.121946855070522,1.48153302260627,-0.591218133711191,0.495511725194609
"Nicator_chloris",-2.78742251074213,0.212587717884659,-1.24975023464806,-0.0700982068420325
"Spelaeornis_formosus",0.931864177958661,-0.574185673091833,-0.890996235273782,0.472474638232863
"Pomatorhinus_ruficollis",-2.75381376912522,-0.990055377152327,-1.26907769729656,0.475812798302413
"Illadopsis_cleaveri",-0.676447839460903,0.0806285530111507,-0.937652342180138,0.031252696492697
"Stachyris_dennistouni",-1.00526653382449,-0.050319717799849,-0.809840287503837,0.296541366656243
"Zosterops_lateralis",1.05895960657527,0.0264924463930639,-0.57457359415518,0.163135573122727
"Zosterops_hypoxanthus",0.168853719693871,0.614221711569394,-0.762529347067744,0.243554392937008
"Hypocryptadius_cinnamomeus",-2.03365699013136,0.615321225535499,-0.793128246353764,0.18942424361227
"Paradoxornis_webbianus",0.605289411183955,2.64496013919379,-1.49160957992741,0.508280107241131
"Sylvia_atricapilla",0.322193440096302,0.277386998706878,-0.298525809657643,0.0139956694167979
"Sylvia_borin",-0.0192645480569504,0.673340309037313,-0.145745057711796,0.0520798795552772
"Cisticola_juncidis",2.14269243567564,-0.615936678295135,-0.763446840284784,0.457224889020551
"Pycnonotus_jocosus",-1.68896436446641,0.73464373931244,-0.258939447120089,-0.0253211537301234
"Pycnonotus_atriceps",-1.57545175762479,0.709524683383243,-0.216508757117509,0.45652328781971
"Cettia_cetti",1.0758409992877,-0.677157870877307,-0.645013813266039,0.187711312727123
"Cettia_vulcania",1.07611452756702,-0.400120950522945,-0.194778904402751,-0.0161155697516391
"Phylloscopus_sibilatrix",1.2071178388773,-0.0321437511799846,-0.0873836156843989,0.0929191987401328
"Phylloscopus_trochilus",1.53696909582276,-0.0767959406531346,-0.282504723381541,0.0659490312286938
"Aegithalos_caudatus",2.92711717901526,1.862588022087,-0.934058819788509,0.546882933552681
"Hylia_prasina",0.16800656790109,0.236023849980715,-0.44498131510772,0.451073919255297
"Erythrocercus_mccallii",1.62235457421259,0.558626788769185,-0.111816267719559,0.207012448644691
"Hirundo_rustica",0.568456757238558,1.18850521618168,1.08798183620153,0.143411078006499
"Hippolais_icterina",-0.979159329257449,-0.485479503686358,0.16736899741335,-0.355724701146168
"Acrocephalus_arundinaceus",-3.06932564512961,-0.0361680531911126,-0.334562079210996,0.0220106114442946
"Oxylabes_madagascariensis",-0.936961182296096,-0.224235872337745,-1.02028966077614,0.0998837633917968
"Donacobius_atricapilla",-3.595061653481,-0.496054783640337,-0.406674832107389,0.000335173837115817
"Sylvietta_virens",1.67484377145733,-0.569181792310733,-0.55004565790907,0.381598306104406
"Pseudopodoces_humilis",-4.10406356574216,-0.39930974201563,-0.410100130545692,0.651135114316081
"Parus_major",-0.387510955494744,1.35276878007988,-0.360092262328328,0.869059240213834
"Parus_atricapillus",0.427553853917925,1.49395269264441,-0.513027474396272,0.887762821656371
"Anthoscopus_minutus",1.73572978779992,0.915444758034775,-1.15507256954319,1.11842909524121
"Rhabdornis_inornatus",-2.28467982116008,0.441795566144786,-0.675741040686143,0.118320692647503
"Sturnus_vulgaris",-5.18925414592218,-0.0887919167471718,0.126528887382982,0.120590504144441
"Toxostoma_redivivum",-6.67769808411567,-1.28742032763251,-0.0813408734265633,0.51845564238238
"Buphagus_erythrorhynchus",-3.65028897884369,1.28459766581703,-0.530518612318584,0.281736148729473
"Turdus_merula",-4.68316912179773,0.39555132371536,-0.732791865593493,0.0259334039225861
"Catharus_ustulatus",-1.06703756299074,0.368300330555214,-0.0923414047516686,0.0114251960850206
"Catharus_fuscescens",-1.54744541493267,0.278576960734465,-0.0196435497424111,0.218139158574958
"Erythropygia_coryphaeus",-0.463405153267902,-0.321156773831326,-0.347613642035503,0.371906115512192
"Oenanthe_oenanthe",-0.758786518775864,-0.0503530215576597,-0.0708923822815404,0.470780690718287
"Saxicola_torquatus",0.182311123477264,0.363072522658778,-0.0877114024538374,0.380631633406953
"Ficedula_albicollis",0.664950632874026,1.07436231747174,0.289561707433279,0.0389497108764561
"Erithacus_rubecula",0.727559509425416,0.184167941499183,-0.496289849942417,0.0975952396314371
"Cinclus_mexicanus",-1.97792432770729,-0.617488688159522,-0.961909675385079,-0.0125854842610932
"Tichodroma_muraria",-2.79325864129378,-3.14901661976869,0.3503050432963,0.239315763999065
"Certhia_brachydactyla",0.511787527784089,-2.29181148633799,-0.809716294445481,0.39145216426423
"Certhia_familiaris",0.267346742432962,-2.50969032297563,-0.884337764365372,0.494060507137704
"Polioptila_caerulea",1.65045726713621,-0.299668748792012,0.272268646100529,0.707291088809971
"Thryothorus_ludovicianus",-1.01139488661656,-0.477526089630877,-0.570914649760866,0.521366187540976
"Sitta_europaea",-2.69254269063451,0.0400451063516597,0.0692477703341674,0.609765260904177
"Dulus_dominicus",-2.45746769284568,1.08648675327535,-0.93292103640121,-0.0229021987127805
"Bombycilla_garrulus",-1.89407854159549,1.89943772530126,-0.518501079063807,-0.231686144414109
"Phainopepla_nitens",-0.876082365472466,1.2213416610896,-0.0246478766002465,0.315892542214845
"Regulus_satrapa",2.9451410377779,0.147206874394034,-0.660805543348008,0.494761496392672
"Dicaeum_eximium",1.79000030561174,1.25639271076006,-0.447568152743286,0.45736764729014
"Nectarinia_aspasia",-1.47475128449336,-1.71521196873441,0.242505953450531,0.818066452948862
"Chloropsis_hardwickii",-3.41145595536515,-0.475209651498988,-0.420595866774495,0.154067822274199
"Chloropsis_cyanopogon",-2.3745461157268,0.0214100305212698,-0.508244872940933,0.543039680493835
"Irena_cyanogastra",-6.68945551215386,1.45965054949412,-0.564262427504914,0.369061460249126
"Pheucticus_melanocephalus",-5.5338702610597,2.94570996679302,-0.671476830877153,0.33181167405725
"Cardinalis_cardinalis",-5.0640964446383,3.02374535511311,-0.730599364095213,0.616102154182688
"Passerina_amoena",-1.15980815747904,2.25799998419008,-0.840246979917515,0.308390731231896
"Rhodinocichla_rosea",-3.04488444419166,-0.192682589363136,-0.707033432349051,0.227024899919502
"Geospiza_fortis",-4.81883343838375,2.93292337380594,-0.77210934957145,0.512555099028209
"Sporophila_hypoxantha",-0.281646644222484,2.56826055193518,-1.02234303619552,0.577336304149472
"Emberiza_fucata",-1.16457422527342,1.71586716018486,-0.873966075837629,0.332040408848008
"Junco_hyemalis",-0.890786321747081,1.82016935184093,-0.443502968213653,0.539275453508569
"Zonotrichia_albicollis",-1.83354823834485,2.08266558872393,-0.586785343058462,0.429106997803158
"Melospiza_melodia",-2.01150519729255,2.23939482311774,-0.796184725699171,0.440481989024862
"Spizella_passerina",-0.545657551845853,1.37832788808535,-0.510947524199292,0.0242490415525815
"Agelaius_phoeniceus",-4.57428624331264,0.946398922702625,-1.16099898367669,0.429673252149532
"Molothrus_ater",-3.39832780238632,1.85607962184144,-1.28432959449336,0.392890401063341
"Quiscalus_mexicanus",-8.12139391552102,0.161792455116753,-0.914196470408037,0.286520433163514
"Dendroica_coronata",0.497616235417079,0.355981993058602,-0.30223538649606,0.228075010473744
"Dendroica_kirtlandii",-0.345863392344549,0.789846695670757,-0.206044065896874,0.333970776311671
"Calcarius_ornatus",-0.643076917094985,1.84577248959916,-0.686421494063333,0.598150378941477
"Hemignathus_munroi",-4.91907905294256,-0.454845408433146,-0.404495812900196,0.912786562331415
"Hemignathus_virens",-1.98690446007705,-0.328403535641743,-0.558613329241058,0.0367167321800183
"Serinus_canaria",-1.34102337822996,2.51813086175491,-0.790753430465895,0.274314802088696
"Loxia_curvirostra",-5.06812843277292,1.7333288803038,-1.42198888272343,0.81634986147392
"Loxia_leucoptera",-3.44655390290328,0.816695358569844,-1.85036199105772,0.525376851836932
"Motacilla_alba",-0.590384916664653,-0.354171394220719,-0.203681817110722,0.281458671554784
"Passer_domesticus",-2.59200745310342,2.70092015559048,-0.466532859316512,0.620549406293231
"Peucedramus_taeniatus",0.535923657918159,-0.390981168906311,-0.0897371315636196,0.295058504576392
"Prunella_fulvescens",-0.514169127675237,0.668151164868284,-0.225857908165067,0.130722940983986
"Prunella_himalayana",-0.744016746981784,1.1684947540865,-0.150098010048954,0.318475633074963
"Ploceus_nigricollis",-3.33400919660836,1.67779341290936,-0.472512383753782,0.406970515878306
"Vidua_macroura",-0.508065480562081,2.42425145486708,-1.27021181606538,0.263929538875988
"Vidua_chalybeata",0.134510190962386,2.22336026674991,-1.10037613073,0.403538553722109
"Modulatrix_orostruthus",-1.26769570286196,-0.469697315343629,-0.369117047616226,-0.0749488369692082
"Promerops_cafer",-3.83901283738699,-2.82442594686413,-0.0314257777027619,0.158934923177101
"Urocynchramus_pylzowi",-0.443709297070526,1.30815800879918,-0.531855888994295,0.272495114855247
"Drymodes_brunneopygia",-0.451495334705763,-0.0537127130255273,-0.500148831076701,0.139473935572489
"Chaetops_frenatus",-2.63386517091188,-0.742524291531434,-0.751900622874886,-0.0889538939053581
"Acanthisitta_chloris",1.77697261803782,-0.332401737048992,0.0322156627774329,0.0701003685276686
